时间,微压差
168.25,-188
168.31,-190
168.36,-191
168.47,-192
168.53,-192
168.58,-194
168.64,-194
168.69,-195
168.74,-198
168.8,-199
168.91,-200
169,-97
169.06,-56
169.11,-64
169.22,-71
169.33,-73
169.42,-76
169.47,-79
169.52,-81
169.58,-84
169.64,-87
169.69,-89
169.74,-89
169.84,-91
169.94,-94
170,-96
170.06,-98
170.11,-100
170.2,-102
170.27,-102
170.38,-106
170.49,-111
170.58,-112
170.64,-112
170.69,-113
170.74,-114
170.8,-116
170.91,-120
171.02,-122
171.11,-123
171.17,-124
171.22,-124
171.27,-127
171.33,-129
171.44,-132
171.49,-134
171.59,-134
171.69,-137
171.74,-139
171.84,-141
171.95,-142
172,-142
172.05,-143
172.17,-148
172.22,-149
172.27,-151
172.33,-151
172.44,-152
172.49,-154
172.59,-156
172.69,-160
172.75,-161
172.8,-161
172.89,-163
172.95,-165
173.02,-167
173.11,-170
173.22,-170
173.27,-171
173.34,-171
173.45,-177
173.5,-177
173.56,-178
173.61,-179
173.72,-180
173.77,-181
173.83,-183
173.92,-187
173.99,-188
174.09,-188
174.19,-189
174.25,-190
174.3,-192
174.41,-195
174.52,-196
174.61,-197
174.67,-199
174.72,-200
174.77,-200
174.83,-202
174.94,-64
174.99,-62
175.08,-70
175.14,-74
175.19,-78
175.25,-80
175.3,-82
175.36,-83
175.45,-85
175.52,-86
175.63,-92
175.72,-96
175.78,-97
175.83,-98
175.94,-101
175.99,-103
176.05,-106
176.14,-108
176.2,-109
176.25,-109
176.3,-110
176.36,-111
176.47,-115
176.52,-117
176.63,-119
176.74,-120
176.8,-122
176.91,-126
176.97,-128
177.02,-129
177.13,-129
177.24,-131
177.31,-135
177.38,-137
177.44,-138
177.49,-139
177.59,-140
177.7,-141
177.75,-143
177.88,-147
177.94,-149
177.99,-149
178.09,-150
178.2,-154
178.25,-156
178.31,-157
178.41,-158
178.5,-160
178.56,-161
178.61,-164
178.67,-164
178.74,-165
178.83,-166
178.94,-168
178.99,-170
179.11,-174
179.17,-175
179.22,-176
179.27,-176
179.33,-177
179.44,-180
179.49,-182
179.55,-184
179.64,-185
179.7,-185
179.75,-185
179.8,-186
179.86,-187
179.95,-192
180.02,-193
180.13,-194
180.22,-196
180.28,-196
180.33,-197
180.39,-200
180.44,-202
180.49,-182
180.55,-73
180.64,-61
180.7,-65
180.75,-69
180.81,-73
180.86,-76
180.97,-78
181.02,-79
181.08,-80
181.17,-85
181.24,-88
181.33,-92
181.39,-93
181.44,-94
181.5,-95
181.55,-97
181.64,-99
181.7,-102
181.75,-104
181.81,-105
181.86,-106
181.97,-108
182.02,-109
182.08,-112
182.17,-116
182.24,-116
182.34,-117
182.44,-119
182.5,-121
182.55,-123
182.61,-125
182.7,-127
182.77,-128
182.86,-130
182.92,-130
182.97,-132
183.03,-134
183.08,-136
183.19,-137
183.24,-138
183.34,-141
183.44,-145
183.53,-146
183.63,-147
183.74,-150
183.84,-154
183.95,-156
184,-157
184.05,-157
184.11,-157
184.2,-160
184.27,-162
184.36,-166
184.47,-167
184.53,-167
184.63,-169
184.74,-173
184.83,-176
184.89,-176
184.94,-176
185,-177
185.05,-179
185.14,-181
185.2,-183
185.25,-185
185.31,-185
185.36,-186
185.47,-187
185.52,-189
185.58,-191
185.67,-194
185.74,-195
185.83,-195
185.89,-195
185.94,-197
186,-199
186.05,-201
186.16,-92
186.25,-61
186.31,-65
186.36,-69
186.42,-72
186.47,-72
186.52,-76
186.58,-78
186.67,-81
186.74,-82
186.84,-87
186.94,-92
187,-94
187.05,-94
187.16,-95
187.25,-99
187.31,-101
187.36,-104
187.42,-105
187.47,-106
187.53,-107
187.58,-108
187.64,-109
187.69,-111
187.74,-114
187.83,-116
187.89,-117
187.95,-118
188.06,-119
188.16,-123
188.25,-127
188.31,-128
188.36,-128
188.42,-128
188.47,-129
188.52,-130
188.58,-132
188.67,-136
188.74,-137
188.84,-138
188.91,-139
189,-142
189.06,-142
189.11,-144
189.22,-147
189.27,-147
189.36,-149
189.42,-150
189.47,-152
189.53,-154
189.59,-156
189.69,-156
189.74,-157
189.84,-159
189.95,-163
190,-165
190.06,-166
190.11,-167
190.2,-168
190.27,-169
190.36,-172
190.42,-173
190.47,-176
190.53,-176
190.58,-177
190.69,-178
190.74,-180
190.84,-185
190.94,-187
191,-187
191.06,-187
191.11,-188
191.2,-191
191.27,-193
191.36,-196
191.42,-197
191.49,-197
191.58,-199
191.64,-199
191.69,-202
191.75,-105
191.8,-57
191.89,-66
191.95,-69
192,-72
192.05,-75
192.11,-78
192.22,-83
192.27,-85
192.33,-85
192.44,-87
192.49,-89
192.58,-94
192.64,-97
192.69,-98
192.74,-99
192.8,-100
192.91,-103
193,-106
193.06,-108
193.11,-110
193.2,-112
193.27,-112
193.33,-114
193.42,-119
193.47,-121
193.53,-122
193.58,-122
193.64,-122
193.69,-123
193.75,-124
193.8,-126
193.89,-131
193.95,-132
194,-133
194.06,-134
194.11,-135
194.22,-138
194.27,-138
194.33,-140
194.42,-144
194.64,-146
194.69,-150
194.75,-152
194.8,-154
194.91,-155
195,-156
195.06,-157
195.11,-159
195.17,-161
195.22,-163
195.27,-164
195.33,-165
195.42,-166
195.49,-167
195.59,-169
195.7,-173
195.75,-175
195.8,-175
195.86,-175
195.97,-178
196.02,-179
196.13,-183
196.22,-184
196.28,-184
196.33,-185
196.44,-188
196.49,-190
196.55,-192
196.64,-193
196.69,-194
196.75,-194
196.8,-195
196.86,-195
196.95,-200
197,-202
197.08,-146
197.17,-61
197.22,-66
197.27,-70
197.33,-74
197.44,-80
197.49,-80
197.59,-83
197.69,-86
197.75,-88
197.8,-92
197.86,-94
197.95,-96
198.02,-97
198.13,-100
198.22,-103
198.28,-105
198.33,-107
198.44,-109
198.49,-110
198.55,-111
198.64,-115
198.7,-117
198.75,-119
198.81,-119
198.86,-120
198.97,-120
199.02,-122
199.13,-126
199.24,-129
199.33,-130
199.39,-131
199.44,-131
199.49,-133
199.55,-136
199.64,-139
199.69,-140
199.75,-141
199.8,-141
199.91,-144
200.02,-148
200.08,-149
200.17,-150
200.22,-150
200.27,-151
200.33,-152
200.42,-156
200.49,-158
200.59,-159
200.69,-161
200.75,-161
200.8,-163
200.91,-167
201.02,-169
201.11,-170
201.17,-171
201.22,-172
201.28,-175
201.33,-176
201.39,-176
201.44,-178
201.49,-178
201.59,-179
201.7,-182
201.75,-185
201.8,-186
201.86,-187
201.92,-187
201.97,-187
202.02,-187
202.13,-190
202.24,-194
202.33,-195
202.39,-196
202.44,-196
202.49,-197
202.59,-201
202.66,-164
202.77,-62
202.86,-66
202.92,-68
202.97,-72
203.02,-75
203.13,-81
203.24,-84
203.34,-85
203.44,-89
203.49,-93
203.55,-95
203.66,-97
203.75,-99
203.81,-101
203.86,-103
203.92,-106
203.97,-106
204.02,-108
204.13,-109
204.22,-111
204.28,-113
204.34,-115
204.44,-119
204.5,-120
204.55,-120
204.61,-121
204.7,-122
204.77,-124
204.88,-129
204.97,-130
205.02,-131
205.08,-131
205.17,-135
205.24,-137
205.33,-139
205.39,-140
205.45,-140
205.55,-142
205.66,-146
205.77,-149
205.86,-150
205.97,-151
206.02,-152
206.08,-154
206.17,-158
206.24,-159
206.3,-159
206.39,-160
206.45,-162
206.5,-164
206.55,-166
206.66,-168
206.72,-169
206.77,-168
206.88,-170
206.99,-174
207.08,-177
207.17,-178
207.24,-178
207.34,-180
207.44,-184
207.5,-185
207.55,-186
207.66,-187
207.77,-189
207.86,-191
207.92,-193
207.97,-194
208.02,-195
208.08,-195
208.17,-197
208.24,-198
208.3,-201
208.41,-99
208.5,-61
208.56,-61
208.61,-64
208.72,-71
208.77,-75
208.86,-79
208.92,-80
208.97,-81
209.02,-83
209.08,-85
209.17,-88
209.24,-90
209.3,-91
209.39,-93
209.44,-93
209.5,-95
209.55,-97
209.61,-100
209.72,-103
209.77,-103
209.86,-104
209.92,-105
209.97,-106
210.02,-109
210.08,-111
210.14,-113
210.19,-113
210.24,-114
210.33,-116
210.41,-118
210.5,-120
210.55,-123
210.61,-124
210.72,-125
210.77,-126
210.88,-130
210.97,-134
211.03,-134
211.08,-135
211.14,-135
211.19,-135
211.24,-137
211.3,-138
211.39,-143
211.61,-146
211.72,-150
211.77,-150
211.88,-154
211.99,-155
212.08,-157
212.14,-158
212.19,-161
212.25,-162
212.3,-164
212.36,-165
212.45,-165
212.52,-166
212.61,-169
212.69,-171
212.75,-173
212.8,-174
212.91,-175
213.02,-177
213.11,-182
213.2,-184
213.27,-185
213.38,-185
213.44,-186
213.49,-188
213.59,-192
213.69,-194
213.75,-194
213.8,-195
213.86,-196
213.95,-200
214.02,-202
214.13,-154
214.22,-60
214.28,-64
214.38,-71
214.44,-75
214.49,-78
214.58,-81
214.69,-82
214.75,-84
214.8,-87
214.89,-92
214.95,-93
215,-95
215.05,-95
215.11,-97
215.17,-98
215.27,-103
215.33,-103
215.42,-107
215.49,-108
215.58,-110
215.64,-112
215.69,-114
215.75,-116
215.8,-118
215.91,-119
216.02,-120
216.13,-123
216.22,-127
216.28,-129
216.38,-130
216.49,-132
216.59,-136
216.69,-137
216.75,-139
216.8,-139
216.91,-140
217.02,-144
217.11,-148
217.17,-149
217.22,-149
217.28,-149
217.33,-149
217.39,-151
217.44,-152
217.49,-155
217.55,-157
217.64,-158
217.69,-159
217.75,-159
217.8,-161
217.86,-163
217.95,-165
218.02,-167
218.13,-168
218.22,-169
218.28,-171
218.33,-173
218.44,-176
218.49,-177
218.59,-177
218.7,-179
218.75,-180
218.8,-183
218.92,-186
219.02,-187
219.11,-189
219.17,-190
219.24,-190
219.33,-194
219.44,-195
219.5,-196
219.55,-196
219.64,-200
219.7,-202
219.75,-117
219.8,-58
219.86,-63
219.97,-66
220.02,-70
220.13,-76
220.24,-81
220.33,-84
220.39,-85
220.44,-87
220.49,-90
220.59,-93
220.7,-96
220.75,-97
220.8,-98
220.86,-99
220.95,-104
221.02,-106
221.13,-109
221.22,-110
221.28,-110
221.33,-112
221.39,-114
221.44,-116
221.49,-118
221.55,-119
221.64,-120
221.7,-121
221.75,-123
221.8,-125
221.86,-125
221.95,-128
222.02,-129
222.08,-130
222.17,-131
222.24,-134
222.34,-138
222.44,-140
222.5,-140
222.55,-141
222.61,-141
222.69,-144
222.75,-146
222.81,-148
222.86,-149
222.92,-150
222.97,-150
223.02,-151
223.08,-152
223.19,-154
223.24,-156
223.33,-159
223.39,-159
223.44,-159
223.49,-160
223.55,-162
223.66,-166
223.75,-167
223.8,-168
223.86,-168
223.92,-168
223.97,-169
224.02,-171
224.13,-175
224.24,-177
224.33,-178
224.39,-179
224.44,-179
224.5,-181
224.55,-183
224.64,-186
224.7,-186
224.75,-186
224.8,-187
224.86,-189
224.97,-193
225.02,-194
225.08,-194
225.19,-195
225.24,-195
225.3,-197
225.38,-200
225.45,-201
225.5,-94
225.55,-59
225.61,-64
225.7,-67
225.77,-70
225.88,-77
225.97,-81
226.03,-83
226.08,-84
226.14,-85
226.19,-87
226.24,-90
226.33,-95
226.39,-95
226.44,-96
226.5,-96
226.55,-97
226.61,-99
226.72,-104
226.77,-106
226.89,-107
226.95,-108
227,-109
227.06,-110
227.11,-112
227.22,-116
227.27,-117
227.38,-118
227.49,-119
227.58,-123
227.64,-125
227.74,-128
227.83,-129
227.91,-130
228,-132
228.06,-134
228.16,-137
228.22,-137
228.3,-138
228.36,-138
228.42,-142
228.49,-144
228.61,-146
228.67,-147
228.72,-147
228.81,-150
228.86,-152
228.94,-154
229.02,-155
229.08,-156
229.14,-157
229.19,-157
229.24,-158
229.3,-160
229.41,-164
229.5,-165
229.56,-165
229.61,-165
229.67,-166
229.72,-167
229.77,-168
229.84,-171
229.91,-173
230,-173
230.06,-173
230.11,-174
230.17,-176
230.22,-178
230.27,-180
230.33,-181
230.42,-182
230.49,-183
230.58,-184
230.69,-187
230.74,-189
230.8,-190
230.89,-191
230.95,-192
231,-192
231.05,-194
231.11,-196
231.22,-199
231.27,-199
231.36,-199
231.42,-200
231.49,-163
231.58,-62
231.69,-70
231.74,-72
231.8,-74
231.89,-76
231.95,-78
232,-81
232.05,-84
232.11,-86
232.22,-88
232.27,-89
232.38,-93
232.49,-97
