时间,微压差
161.63,-96
161.72,-101
161.78,-102
161.83,-103
161.94,-107
161.99,-107
162.05,-110
162.14,-115
162.2,-116
162.25,-117
162.3,-118
162.36,-120
162.47,-125
162.52,-128
162.63,-129
162.72,-131
162.78,-132
162.83,-134
162.89,-137
162.94,-139
162.99,-141
163.05,-142
163.14,-144
163.2,-146
163.25,-146
163.31,-148
163.36,-151
163.47,-154
163.52,-155
163.63,-157
163.74,-162
163.83,-166
163.89,-166
163.94,-167
163.99,-167
164.05,-168
164.16,-172
164.25,-177
164.31,-178
164.36,-179
164.47,-181
164.52,-183
164.58,-183
164.67,-189
164.74,-190
164.83,-191
164.89,-193
164.94,-194
165,-197
165.05,-199
165.16,-202
165.25,-203
165.31,-204
165.36,-205
165.42,-207
165.47,-210
165.52,-212
165.58,-214
165.67,-215
165.74,-216
165.83,-218
165.89,-220
165.94,-222
166,-225
166.05,-226
166.16,-227
166.25,-231
166.31,-166
166.36,-57
166.42,-58
166.47,-63
166.52,-63
166.58,-67
166.67,-74
166.74,-78
166.84,-85
166.94,-89
167,-91
167.05,-93
167.16,-96
167.27,-102
167.36,-105
167.42,-107
167.47,-108
167.52,-110
167.58,-113
167.69,-118
167.74,-120
167.84,-121
167.94,-123
168,-126
168.05,-129
168.11,-131
168.2,-134
168.27,-135
168.36,-138
168.42,-141
168.47,-141
168.53,-143
168.58,-145
168.69,-147
168.74,-148
168.84,-152
168.95,-157
169,-159
169.05,-160
169.11,-160
169.2,-162
169.27,-163
169.36,-168
169.42,-171
169.5,-171
169.55,-172
169.61,-173
169.7,-177
169.77,-179
169.88,-183
169.97,-185
170.03,-186
170.08,-186
170.19,-191
170.24,-193
170.34,-196
170.45,-197
170.5,-199
170.55,-201
170.61,-203
170.7,-206
170.77,-207
170.88,-208
170.97,-211
171.03,-214
171.08,-216
171.19,-219
171.24,-219
171.3,-220
171.39,-222
171.45,-224
171.5,-226
171.55,-228
171.61,-230
171.72,-204
171.77,-77
171.88,-67
171.97,-77
172.03,-77
172.08,-80
172.14,-81
172.19,-84
172.24,-86
172.3,-89
172.39,-96
172.45,-98
172.5,-100
172.56,-101
172.61,-103
172.72,-106
172.77,-109
172.88,-114
172.97,-117
173.03,-118
173.08,-120
173.14,-123
173.19,-126
173.24,-128
173.3,-128
173.39,-131
173.45,-132
173.5,-133
173.56,-136
173.61,-139
173.72,-143
173.77,-144
173.91,-146
174,-150
174.06,-153
174.11,-155
174.22,-158
174.27,-158
174.33,-159
174.42,-163
174.49,-166
174.58,-170
174.64,-171
174.69,-171
174.77,-172
174.83,-174
174.92,-178
174.99,-181
175.08,-183
175.14,-183
175.19,-185
175.25,-185
175.3,-187
175.41,-191
175.5,-194
175.56,-195
175.61,-196
175.67,-198
175.72,-200
175.77,-203
175.83,-204
175.92,-206
175.99,-206
176.09,-208
176.19,-213
176.25,-215
176.3,-216
176.41,-218
176.52,-220
176.61,-223
176.67,-225
176.72,-227
176.77,-228
176.83,-229
176.92,-228
176.99,-101
177.09,-68
177.19,-73
177.25,-76
177.3,-78
177.41,-84
177.52,-92
177.61,-97
177.67,-98
177.72,-99
177.77,-102
177.83,-102
177.94,-108
177.99,-110
178.09,-114
178.19,-116
178.25,-118
178.3,-121
178.36,-124
178.45,-127
178.52,-127
178.61,-129
178.67,-131
178.72,-133
178.78,-136
178.83,-139
178.94,-141
178.99,-142
179.09,-145
179.2,-147
179.25,-150
179.3,-152
179.36,-153
179.45,-155
179.52,-156
179.63,-161
179.72,-165
179.78,-165
179.83,-166
179.94,-168
179.99,-170
180.09,-174
180.2,-177
180.25,-178
180.3,-179
180.36,-180
180.45,-183
180.52,-185
180.63,-188
180.72,-190
180.78,-191
180.83,-193
180.94,-198
180.99,-199
181.05,-201
181.14,-201
181.2,-202
181.25,-203
181.3,-206
181.36,-208
181.47,-212
181.55,-212
181.64,-214
181.7,-216
181.75,-218
181.8,-220
181.86,-222
181.97,-224
182.02,-224
182.13,-226
182.22,-230
182.28,-232
182.33,-169
182.39,-59
182.44,-62
182.49,-68
182.55,-72
182.64,-81
182.7,-81
182.75,-84
182.81,-87
182.86,-88
182.97,-93
183.02,-96
183.13,-102
183.24,-105
183.33,-107
183.39,-108
183.44,-111
183.49,-114
183.55,-117
183.64,-120
183.7,-120
183.75,-122
183.81,-124
183.86,-127
183.97,-132
184.02,-132
184.13,-134
184.24,-136
184.33,-141
184.39,-143
184.44,-145
184.52,-146
184.63,-148
184.74,-152
184.83,-157
184.89,-158
184.94,-159
184.99,-159
185.05,-160
185.16,-164
185.25,-169
185.31,-170
185.36,-171
185.44,-171
185.5,-173
185.55,-175
185.66,-180
185.75,-183
185.81,-184
185.86,-185
185.97,-186
186.02,-188
186.08,-190
186.17,-194
186.24,-195
186.33,-197
186.39,-198
186.44,-201
186.5,-203
186.55,-205
186.66,-206
186.75,-207
186.81,-209
186.86,-211
186.92,-213
186.97,-215
187.02,-217
187.08,-217
187.17,-219
187.24,-219
187.34,-223
187.44,-227
187.5,-228
187.55,-228
187.66,-190
187.77,-65
187.86,-76
187.92,-76
187.97,-79
188.02,-81
188.08,-84
188.19,-90
188.24,-94
188.34,-99
188.44,-102
188.5,-104
188.55,-104
188.66,-110
188.77,-114
188.86,-116
188.92,-118
188.97,-120
189.02,-123
189.08,-126
189.19,-128
189.24,-129
189.34,-131
189.44,-135
189.5,-138
189.55,-140
189.61,-142
189.7,-143
189.77,-145
189.88,-146
189.97,-151
190.03,-154
190.08,-154
190.19,-156
190.24,-158
190.34,-163
190.45,-166
190.5,-166
190.55,-167
190.61,-168
190.74,-171
190.84,-176
190.95,-179
191,-179
191.05,-180
191.11,-181
191.2,-186
191.27,-188
191.38,-190
191.47,-191
191.53,-192
191.58,-194
191.69,-199
191.74,-200
191.8,-201
191.89,-203
191.95,-204
192,-206
192.05,-209
192.11,-209
192.22,-212
192.27,-212
192.38,-214
192.47,-218
192.53,-221
192.58,-222
192.64,-223
192.69,-223
192.77,-224
192.88,-228
192.97,-232
193.03,-223
193.08,-223
193.14,-92
193.19,-61
193.24,-67
193.3,-72
193.39,-81
193.45,-85
193.5,-87
193.56,-88
193.61,-90
193.72,-93
193.77,-96
193.88,-102
193.99,-105
194.08,-108
194.14,-111
194.19,-114
194.24,-117
194.3,-119
194.41,-120
194.5,-123
194.56,-124
194.61,-127
194.72,-133
194.77,-134
194.88,-136
194.99,-140
195.08,-142
195.19,-147
195.24,-148
195.3,-149
195.41,-152
195.5,-156
195.56,-159
195.61,-160
195.72,-161
195.77,-161
195.83,-162
195.92,-167
195.99,-170
196.08,-173
196.14,-173
196.19,-175
196.25,-176
196.3,-176
196.41,-181
196.5,-185
196.56,-186
196.61,-186
196.67,-187
196.72,-190
196.77,-192
196.83,-195
196.92,-197
196.99,-197
197.09,-199
197.19,-203
197.25,-205
197.3,-207
197.41,-209
197.52,-211
197.61,-213
197.67,-215
197.72,-218
197.77,-220
197.83,-221
197.92,-222
197.99,-223
198.09,-228
198.19,-231
198.25,-231
198.3,-209
198.41,-71
198.52,-83
198.61,-91
198.67,-94
198.72,-95
198.77,-97
198.83,-100
198.94,-103
198.99,-106
199.09,-111
199.19,-113
199.25,-114
199.3,-117
199.36,-120
199.45,-125
199.52,-126
199.61,-127
199.67,-128
199.72,-130
199.78,-133
199.83,-136
199.94,-140
199.99,-141
200.09,-143
200.25,-148
200.3,-150
200.36,-152
200.45,-154
200.52,-155
200.61,-159
200.67,-162
200.72,-164
200.78,-166
200.83,-166
200.94,-168
200.99,-168
201.06,-171
201.13,-176
201.22,-177
201.28,-179
201.33,-179
201.44,-182
201.49,-185
201.55,-187
201.64,-191
201.7,-192
201.75,-192
201.8,-192
201.86,-193
201.95,-198
202.02,-201
202.13,-203
202.22,-205
202.28,-206
202.33,-209
202.44,-213
202.49,-213
202.55,-215
202.64,-216
202.7,-217
202.75,-219
202.8,-222
202.86,-224
202.97,-227
203.02,-227
203.13,-228
203.22,-222
203.28,-93
203.33,-59
203.39,-67
203.44,-71
203.49,-74
203.55,-77
203.64,-84
203.7,-88
203.75,-88
203.81,-91
203.86,-93
203.97,-96
204.02,-98
204.13,-104
204.24,-109
204.33,-112
204.39,-113
204.44,-113
204.49,-115
204.55,-118
204.66,-123
204.75,-125
204.81,-127
204.86,-128
204.97,-133
205.02,-136
205.08,-136
205.17,-139
205.24,-139
205.33,-142
205.47,-148
205.52,-150
205.58,-151
205.67,-153
205.74,-154
205.83,-159
205.89,-161
205.94,-163
206,-164
206.05,-164
206.16,-166
206.25,-170
206.31,-172
206.36,-174
206.42,-176
206.47,-176
206.52,-177
206.58,-178
206.67,-181
206.74,-183
206.83,-187
206.89,-188
206.94,-189
207,-190
207.05,-191
207.16,-196
207.25,-200
207.31,-200
207.36,-200
207.42,-201
207.47,-202
207.52,-204
207.58,-207
207.67,-211
207.74,-212
207.84,-213
207.94,-217
208,-217
208.05,-219
208.16,-223
208.27,-224
208.36,-227
208.42,-229
208.47,-232
208.52,-219
208.58,-90
208.69,-82
208.74,-86
208.84,-94
208.94,-102
209,-105
209.05,-107
209.11,-109
209.2,-113
209.27,-113
209.36,-119
209.42,-122
209.47,-123
209.53,-125
209.58,-126
209.69,-130
209.74,-133
209.84,-138
209.95,-139
210,-140
210.05,-141
210.11,-143
210.2,-148
210.27,-151
210.38,-153
210.47,-155
210.53,-158
210.58,-158
210.69,-163
210.74,-164
210.8,-166
210.89,-167
210.95,-169
211,-171
211.08,-173
211.19,-177
211.24,-178
211.3,-179
211.39,-182
211.45,-184
211.5,-187
211.55,-187
211.61,-188
211.72,-190
211.77,-191
211.88,-195
211.97,-199
212.03,-200
212.08,-201
212.14,-202
212.19,-202
212.24,-203
212.3,-205
212.39,-210
212.45,-212
212.5,-213
212.55,-213
212.61,-214
212.72,-218
212.77,-220
212.88,-222
212.97,-224
213.03,-225
213.08,-225
213.14,-227
213.19,-230
213.24,-232
213.3,-145
213.38,-60
213.49,-69
213.58,-77
213.64,-81
213.69,-85
213.74,-88
213.8,-88
213.91,-92
214,-96
214.06,-99
214.11,-102
214.22,-106
214.27,-107
214.38,-110
214.49,-113
214.58,-118
214.64,-120
214.69,-122
214.74,-122
214.8,-124
214.91,-128
215,-133
215.06,-134
215.11,-134
215.22,-136
215.27,-138
215.33,-140
215.52,-146
215.61,-148
215.72,-151
215.77,-154
215.83,-156
215.92,-160
215.99,-161
216.08,-161
216.14,-163
216.19,-164
216.25,-167
216.3,-169
216.41,-172
216.5,-174
216.56,-176
216.61,-178
216.67,-180
216.72,-180
216.77,-183
216.83,-184
216.92,-186
216.99,-187
217.08,-191
217.14,-194
217.19,-196
217.25,-197
217.3,-197
217.41,-198
217.5,-202
217.56,-204
217.61,-207
217.67,-208
217.72,-209
217.77,-209
217.83,-210
217.92,-214
217.99,-217
218.09,-218
218.19,-220
218.25,-221
218.3,-222
218.41,-227
218.52,-230
218.61,-110
218.67,-110
218.72,-45
218.77,-51
218.83,-58
218.94,-67
218.99,-70
219.09,-74
219.19,-80
219.25,-84
219.3,-87
219.49,-87
219.59,-96
219.69,-99
219.75,-102
221.22,-104
221.27,-148
221.33,-150
221.44,-155
221.49,-157
