-6540434.491429841,5488494.86760517,1058600.2695084806
-6121407.921508774,5449959.182321833,1052749.5169852173
-6623842.99630238,4968385.176319198,784712.7433421825
-6181191.606709319,4648369.581941151,681474.1358438865
