"time","temper","val"
197000,24,0.9059
198000,24,0.9406
199016,24,0.9236
200000,24,0.8522
201000,24,0.7788
202016,24,0.7501
203016,24,0.7570
204016,24,0.7955
205016,24,0.8369
206016,24,0.8542
207000,24,0.8430
208000,24,0.8456
209000,24,0.8722
210000,24,1.1029
211016,24,1.5202
212016,24,1.3551
213000,24,0.5043
214016,24,-0.2138
215000,24,-0.3344
216016,24,-0.1414
217016,24,0.1180
218016,24,0.3861
219016,24,0.5890
220000,24,0.6571
221016,24,0.6484
222000,24,0.7428
223016,24,0.9581
224000,24,1.0376
225000,24,0.8532
226016,24,0.5168
227000,24,0.2061
228016,24,-0.0656
229016,24,-0.3407
230016,24,-0.6506
231016,24,-0.9987
232016,24,-1.4806
233016,24,-2.1549
234000,24,-2.9627
235000,24,-3.9488
236016,24,-5.4245
237000,24,-7.7050
238000,24,-11.1589
239016,24,-16.0644
240016,24,-22.7735
241016,24,-31.1084
242016,24,-40.9900
243000,24,-51.5961
244016,24,-62.3026
245000,24,-72.5507
246000,24,-81.6025
247016,24,-89.4121
248000,24,-95.7399
249016,24,-100.7987
250000,24,-104.5227
251000,24,-107.0450
252016,24,-108.4874
253000,24,-109.0174
254016,24,-108.8583
255000,24,-108.1878
256016,24,-107.1506
257000,24,-105.8843
258000,24,-104.4266
259016,24,-102.6925
260000,24,-100.6672
261000,24,-98.3524
262016,24,-95.9084
263000,24,-93.4578
264016,24,-91.0481
265000,24,-88.6854
266000,24,-86.4406
267000,24,-84.2844
268000,24,-82.2840
269000,24,-80.4008
270016,24,-78.5859
271000,24,-76.8866
272000,24,-75.2554
273000,24,-73.7218
274000,24,-72.2430
275016,24,-70.8485
276000,24,-69.4756
277016,24,-68.1509
278000,24,-66.8371
279016,24,-65.5570
280000,24,-64.2820
281000,24,-62.9935
282000,24,-61.7197
283000,24,-60.4281
284016,24,-59.1421
285016,24,-57.8133
286016,24,-56.4572
287016,24,-55.0332
288016,24,-53.5899
289000,24,-52.1506
290016,24,-50.6944
291000,24,-49.3526
292000,24,-48.0495
293000,24,-46.8779
294016,24,-45.7489
295016,24,-44.7474
296016,24,-43.7829
297016,24,-42.8932
298016,24,-42.0346
299016,24,-41.2227
300000,24,-40.4626
301016,24,-39.7217
302000,24,-39.0107
303000,24,-38.3015
304000,24,-37.6438
305000,24,-36.9983
306016,24,-36.3798
307016,24,-35.7556
308000,24,-35.1530
309016,24,-34.5258
310016,24,-33.9135
311016,24,-33.2714
312000,24,-32.6516
313000,24,-32.0364
314000,24,-31.4166
315016,24,-30.8195
316016,24,-30.2347
317000,24,-29.6757
318000,24,-29.1225
319016,24,-28.5875
320016,24,-28.0540
321000,24,-27.5337
322000,24,-27.0072
323000,24,-26.4608
324016,24,-25.9142
325016,24,-25.3705
326000,24,-24.8299
327000,24,-24.2797
328016,24,-23.7445
329000,24,-23.2267
330000,24,-22.7186
331000,24,-22.2222
332000,24,-21.7243
333000,24,-21.2303
334000,24,-20.7303
335016,24,-20.2297
336000,24,-19.7253
337016,24,-19.2386
338000,24,-18.7546
339016,24,-18.2821
340000,24,-17.8383
341016,24,-17.3955
342000,24,-16.9529
343016,24,-16.5125
344000,24,-16.0832
345016,24,-15.6409
346016,24,-15.1891
347016,24,-14.7447
348016,24,-14.3058
349016,24,-13.8816
350016,24,-13.4808
351016,24,-13.0894
352016,24,-12.7092
353000,24,-12.3407
354016,24,-11.9847
355016,24,-11.6387
356016,24,-11.2937
357000,24,-10.9562
358000,24,-10.6156
359016,24,-10.2857
360000,24,-9.9631
361000,24,-9.6274
362000,24,-9.3104
363016,24,-9.0131
364016,24,-8.7298
365016,24,-8.4636
366000,24,-8.2219
367000,24,-7.9922
368016,24,-7.7623
369000,24,-7.5406
370016,24,-7.3196
371000,24,-7.0919
372016,24,-6.8529
373016,24,-6.6075
374000,24,-6.3533
375016,24,-6.1088
376016,24,-5.8786
377016,24,-5.6681
378000,24,-5.4722
379016,24,-5.3048
380016,24,-5.1650
381000,24,-5.0374
382000,24,-4.9113
383000,24,-4.7842
384000,24,-4.6496
385016,24,-4.4962
386016,24,-4.3368
387016,24,-4.1576
388000,24,-3.9671
389000,24,-3.7865
390000,24,-3.6169
391000,24,-3.4692
392016,24,-3.3352
393000,24,-3.2300
394000,24,-3.1387
395016,24,-3.0694
396016,24,-3.0027
397000,24,-2.9208
398000,24,-2.8429
399016,24,-2.7584
400016,24,-2.6688
401016,24,-2.5756
402000,24,-2.4693
403000,24,-2.3587
404000,24,-2.2638
405016,24,-2.1696
406016,24,-2.0859
407016,24,-2.0121
408000,24,-1.9411
409016,24,-1.8615
410016,24,-1.7727
411000,24,-1.6758
412000,24,-1.5637
413016,24,-1.4585
414016,24,-1.3673
415016,24,-1.2967
416016,24,-1.2510
417016,24,-1.2282
418000,24,-1.1994
419000,24,-1.1777
420000,24,-1.1423
421016,24,-1.1056
422016,24,-1.0551
423000,24,-0.9882
424016,24,-0.9343
425016,24,-0.8869
426000,24,-0.8356
427016,24,-0.7804
428000,24,-0.7383
429000,24,-0.7015
430016,24,-0.6654
431000,24,-0.6364
432000,24,-0.6159
433000,24,-0.5896
434016,24,-0.5697
435016,24,-0.5497
436000,24,-0.5184
437016,24,-0.4606
438000,24,-0.3796
439016,24,-0.2967
440000,24,-0.2156
441016,24,-0.1519
442016,24,-0.1084
443016,24,-0.0792
444016,24,-0.0669
445016,24,-0.0776
446016,24,-0.0793
447016,24,-0.0796
448000,24,-0.0665
449016,24,-0.0324
450016,24,-0.0034
451000,24,0.0262
452016,24,0.0592
453000,24,0.0899
454016,24,0.1097
455016,24,0.1160
456000,24,0.1159
457000,24,0.1157
458016,24,0.1149
459016,24,0.1287
460016,24,0.1487
461016,24,0.1768
462016,24,0.2195
463016,24,0.2482
464000,24,0.2572
465000,24,0.2673
466000,24,0.2722
467000,24,0.2845
468016,24,0.2953
469000,24,0.3155
470016,24,0.3380
471016,24,0.3660
472000,24,0.3926
473000,24,0.4154
474000,24,0.4238
475000,24,0.4201
476016,24,0.4095
477000,24,0.3874
478016,24,0.3632
479016,24,0.3490
480000,24,0.3485
481000,24,0.3447
482000,24,0.3445
483016,24,0.3456
484016,24,0.3485
485016,24,0.3622
486016,24,0.3685
487016,24,0.3830
488016,24,0.4078
489000,24,0.4459
490016,24,0.4772
491000,24,0.5026
492000,24,0.5201
493016,24,0.5199
494000,24,0.5097
495016,24,0.4957
496016,24,0.4794
497000,24,0.4693
498016,24,0.4669
499016,24,0.4739
500016,24,0.4840
501000,24,0.4966
502016,24,0.5122
503000,24,0.5186
504000,24,0.5177
505000,24,0.5179
506016,24,0.5319
507000,24,0.5409
508000,24,0.5395
509000,24,0.5337
510000,24,0.5361
511000,24,0.5436
512000,24,0.5360
513000,24,0.5221
514016,24,0.5142
515016,24,0.5071
516000,24,0.5032
517016,24,0.4977
518000,24,0.5201
519016,24,0.5485
520000,24,0.5893
521016,24,0.6464
522000,24,0.7063
523000,24,0.7550
524000,24,0.7841
525000,24,0.7914
526000,24,0.7739
527016,24,0.7485
528016,24,0.7090
529000,24,0.6736
530000,24,0.6353
531000,24,0.6149
532016,24,0.6083
533000,24,0.5972
534000,24,0.5774
535016,24,0.5642
536000,24,0.5532
537000,24,0.5471
538016,24,0.5476
539016,24,0.5587
540016,24,0.5807
541016,24,0.6167
542000,24,0.6588
543016,24,0.7051
544000,24,0.7425
545016,24,0.7531
546000,24,0.7552
547000,24,0.7451
548016,24,0.7172
549000,24,0.6818
550000,24,0.6521
551016,24,0.6271
552000,24,0.6142
553000,24,0.6088
554000,24,0.6200
555016,24,0.6283
556016,24,0.6349
557000,24,0.6447
558000,24,0.6485
559016,24,0.6503
560016,24,0.6566
561016,24,0.6742
562000,24,0.7008
563000,24,0.7134
564000,24,0.7096
565016,24,0.6938
566016,24,0.6539
567016,24,0.5554
568016,24,0.3866
569000,24,0.2103
570000,24,0.1510
571000,24,0.2245
572000,24,0.4170
573000,24,0.7270
574016,24,1.0603
575000,24,1.2190
576016,24,1.2225
577000,24,1.1817
578016,24,1.0938
579016,24,0.8853
580000,24,0.6405
581000,24,0.3872
582000,24,0.1172
583016,24,-0.1301
584000,24,0.1290
585000,24,2.0243
586016,24,6.8594
587016,24,15.3078
588000,24,26.4644
589016,24,39.2019
590000,24,52.0990
591016,24,74.9028
592016,24,88.1837
593000,24,92.8090
594016,24,108.4004
595016,24,124.6722
596016,24,140.6097
597000,24,154.6375
598000,24,165.8035
599016,24,173.3166
600016,24,177.4539
601016,24,178.6679
602016,24,177.5201
603000,24,174.6937
604000,24,170.8131
605000,24,166.4203
606016,24,161.5499
607000,24,156.4901
608016,24,151.2711
609016,24,145.8199
610016,24,140.2995
611000,24,134.7705
612016,24,129.0190
613016,24,123.4393
614016,24,117.8092
615016,24,112.2465
616016,24,106.6352
617016,24,101.0811
618000,24,95.5803
619016,24,89.9004
620016,24,84.3474
621000,24,78.9393
622000,24,73.7080
623016,24,68.4492
624000,24,63.5543
625000,24,58.6822
626000,24,54.2158
627016,24,49.8345
628000,24,45.8209
629016,24,42.0410
630016,24,38.5768
631016,24,35.2955
632000,24,32.2671
633000,24,24.9487
634000,24,22.2407
635016,24,23.6981
636000,24,22.0744
637000,24,20.1121
638016,24,18.3049
639000,24,16.7635
640000,24,15.3790
641016,24,14.1420
642016,24,13.0368
643016,24,12.0814
644016,24,11.2084
645000,24,10.4103
646016,24,9.7045
647016,24,9.0678
648000,24,8.5127
649016,24,8.0133
650000,24,7.5800
651016,24,7.1737
652000,24,6.8076
653000,24,6.4988
654016,24,6.2241
655016,24,5.9754
656000,24,5.7480
657016,24,5.5553
658000,24,5.3885
659016,24,5.2120
660016,24,5.0438
661016,24,4.8907
662016,24,4.7523
663000,24,4.6143
664016,24,4.4917
665016,24,4.3819
666016,24,4.2796
667016,24,4.1880
668016,24,4.1130
669000,24,4.0334
670000,24,3.9521
671016,24,3.8784
672000,24,3.8016
673016,24,3.7333
674016,24,3.6609
675016,24,3.5985
676000,24,3.5385
677016,24,3.4802
678016,24,3.4359
679000,24,3.3935
680000,24,3.3521
681000,24,3.3082
682000,24,3.2624
683016,24,3.2255
684016,24,3.1874
685000,24,3.1488
686000,24,3.1123
687000,24,3.0776
688016,24,3.0532
689000,24,3.0323
690016,24,2.9996
691000,24,2.9747
692016,24,2.9592
693016,24,2.9385
694016,24,2.9249
695016,24,2.9113
696000,24,2.8978
697000,24,2.8759
698000,24,2.8555
699000,24,2.8349
700016,24,2.8165
701016,24,2.8075
702016,24,2.7923
703016,24,2.7835
704000,24,2.7767
705000,24,2.7691
706016,24,2.7609
707016,24,2.7559
708000,24,2.7500
709000,24,2.7389
710016,24,2.7252
711000,24,2.7174
712016,24,2.7123
713016,24,2.7047
714016,24,2.6875
715016,24,2.6654
716000,24,2.6452
717016,24,2.6462
718016,24,2.6468
719000,24,2.6480
720016,24,2.6381
721016,24,2.6316
722016,24,2.6268
723016,24,2.6237
724000,24,2.6188
725000,24,2.6120
726000,24,2.6067
727000,24,2.6089
728000,24,2.6095
729000,24,2.6136
730016,24,2.6060
731000,24,2.5986
732016,24,2.5899
733016,24,2.5901
734016,24,2.5827
735000,24,2.5798
736016,24,2.5700
737000,24,2.5752
738000,24,2.5800
739000,24,2.5798
740016,24,2.5808
741016,24,2.5698
742016,24,2.5601
743016,24,2.5539
744000,24,2.5515
745000,24,2.5497
746000,24,2.5452
747016,24,2.5421
748000,24,2.5414
749000,24,2.5303
750016,24,2.5257
751016,24,2.5188
752000,24,2.5223
753016,24,2.5344
754016,24,2.5423
755016,24,2.5402
756016,24,2.5364
757000,24,2.5430
758000,24,2.5474
759016,24,2.5442
760000,24,2.5400
761000,24,2.5289
762016,24,2.5138
763016,24,2.5059
764016,24,2.5058
765016,24,2.4998
766016,24,2.4975
767000,24,2.4998
768000,24,2.5031
769016,24,2.5061
770000,24,2.5128
771000,24,2.5093
772016,24,2.5052
773016,24,2.5083
774016,24,2.5068
775000,24,2.4896
776000,24,2.4838
777016,24,2.4937
778000,24,2.5001
779016,24,2.5007
780000,24,2.5006
781016,24,2.5007
782016,24,2.4947
783000,24,2.4846
784000,24,2.4846
785000,24,2.4830
786000,24,2.4855
787016,24,2.2533
788016,24,2.4900
789000,24,3.0615
790016,24,3.7155
791016,24,3.4942
792000,24,3.4680
793016,24,3.4890
794000,24,3.4643
795016,24,3.3892
796016,24,3.3367
797016,24,3.3330
798000,24,3.3158
799016,24,3.2739
800016,24,3.2229
801016,24,3.1642
802016,24,3.1151
803000,24,3.0778
804016,24,3.0539
805000,24,3.0207
806016,24,3.0011
807016,24,3.0346
808016,24,3.5278
809000,24,6.5640
810016,24,17.7883
811016,24,52.4602
812000,24,93.0490
813016,24,125.7114
814000,24,142.4797
815000,24,132.6226
816000,24,104.2793
817016,24,72.3566
818000,24,42.3317
819016,24,24.6120
820016,24,13.6095
821016,24,11.4196
822000,24,7.5395
823016,24,5.2457
824016,24,3.9313
825000,24,3.1760
826016,24,2.7350
827016,24,2.4940
828016,24,2.3641
829016,24,2.2977
830016,24,2.2635
831016,24,2.2446
832000,24,2.2395
833016,24,2.2387
834016,24,2.2344
835016,24,2.2362
836016,24,2.2351
837016,24,2.2445
838000,24,2.2621
839016,24,2.2754
840000,24,2.2898
841000,24,2.2948
842016,24,2.3048
843016,24,2.3130
844016,24,2.3143
845000,24,2.3230
846016,24,2.3270
847016,24,2.3281
848016,24,2.3355
849016,24,2.3427
850016,24,2.3443
851016,24,2.3481
852016,24,2.3525
853016,24,2.3614
854016,24,2.3628
855016,24,2.3674
856000,24,2.3696
857000,24,2.3785
858000,24,2.3883
859000,24,2.3979
860016,24,2.4016
861016,24,2.4052
862016,24,2.4054
863016,24,2.4087
864000,24,2.4174
865000,24,2.4196
866000,24,2.4210
867016,24,2.4330
868000,24,2.4375
869000,24,2.4413
870016,24,2.4469
871016,24,2.4486
872016,24,2.4427
873016,24,2.4439
874000,24,2.4482
875016,24,2.4542
876000,24,2.4625
877016,24,2.4581
878016,24,2.4541
879016,24,2.4520
880016,24,2.4485
881016,24,2.4548
882000,24,2.4634
883000,24,2.4534
884000,24,2.4560
885000,24,2.4666
886016,24,2.4772
887016,24,2.4748
888016,24,2.4645
889016,24,2.4638
890016,24,2.4744
891016,24,2.4853
892016,24,2.4929
893016,24,2.5010
894016,24,2.5139
895016,24,2.5213
896000,24,2.5248
897016,24,2.5272
898016,24,2.5289
899016,24,2.5366
900000,24,2.5432
901016,24,2.5462
902016,24,2.5487
903016,24,2.5585
904016,24,2.5566
905016,24,2.5542
906000,24,2.5504
907016,24,2.5531
908000,24,2.5416
909000,24,2.5465
910000,24,2.5583
911000,24,2.5652
912016,24,2.5712
913016,24,2.5717
914016,24,2.5835
915000,24,2.5976
916000,24,2.6031
917016,24,2.6027
918016,24,2.6113
919016,24,2.6111
920000,24,2.6159
921000,24,2.6240
922000,24,2.6254
923016,24,2.6243
924000,24,2.6283
925000,24,2.6364
926000,24,2.6354
927016,24,2.6277
928016,24,2.6287
929000,24,2.6322
930016,24,2.6415
931016,24,2.6498
932000,24,2.6515
933016,24,2.6555
934000,24,2.6570
935016,24,2.6597
936000,24,2.6743
937000,24,2.6925
938016,24,2.7003
939016,24,2.6982
940000,24,2.6986
941016,24,2.7168
942016,24,2.7284
943000,24,2.7360
944000,24,2.7405
945000,24,2.7467
946000,24,2.7511
947000,24,2.7439
948000,24,2.7435
949000,24,2.7534
950000,24,2.7653
951016,24,2.7717
952016,24,2.7721
953016,24,2.7767
954016,24,2.7796
955000,24,2.7806
956016,24,2.7819
957000,24,2.7767
958016,24,2.7727
959016,24,2.7735
960000,24,2.7740
961016,24,2.7791
962016,24,2.7832
963016,24,2.7875
964000,24,2.7919
